id,category,display_name,requirement,source,required_for,planned_path,current_status,approval_status,completion_status,notes
"Building_GuardTower","combat.building","Guard Tower","UI/build icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Build Drawer, Armory, Rewards, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Building_GuardTower_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Building_GuardTower_Big","combat.building","Heavy Guard Tower","world building sprite state: intact","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_GuardTower_Big/Building_GuardTower_Big_intact.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_GuardTower_Big","combat.building","Heavy Guard Tower","world building sprite state: construction","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_GuardTower_Big/Building_GuardTower_Big_construction.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_GuardTower_Big","combat.building","Heavy Guard Tower","world building sprite state: damaged","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_GuardTower_Big/Building_GuardTower_Big_damaged.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_GuardTower_Big","combat.building","Heavy Guard Tower","world building sprite state: destroyed","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_GuardTower_Big/Building_GuardTower_Big_destroyed.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_GuardTower_Big","combat.building","Heavy Guard Tower","UI/build icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Build Drawer, Armory, Rewards, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Building_GuardTower_Big_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Building_Hall_01","combat.building","City Hall","world building sprite state: intact","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_Hall_01/Building_Hall_01_intact.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_Hall_01","combat.building","City Hall","world building sprite state: construction","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_Hall_01/Building_Hall_01_construction.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_Hall_01","combat.building","City Hall","world building sprite state: damaged","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_Hall_01/Building_Hall_01_damaged.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_Hall_01","combat.building","City Hall","world building sprite state: destroyed","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_Hall_01/Building_Hall_01_destroyed.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_Hall_01","combat.building","City Hall","UI/build icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Build Drawer, Armory, Rewards, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Building_Hall_01_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Building_Helipad","combat.building","Helipad","world building sprite state: intact","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_Helipad/Building_Helipad_intact.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_Helipad","combat.building","Helipad","world building sprite state: construction","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_Helipad/Building_Helipad_construction.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_Helipad","combat.building","Helipad","world building sprite state: damaged","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_Helipad/Building_Helipad_damaged.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_Helipad","combat.building","Helipad","world building sprite state: destroyed","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_Helipad/Building_Helipad_destroyed.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_Helipad","combat.building","Helipad","UI/build icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Build Drawer, Armory, Rewards, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Building_Helipad_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Building_House_01","combat.building","House","world building sprite state: intact","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_House_01/Building_House_01_intact.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_House_01","combat.building","House","world building sprite state: construction","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_House_01/Building_House_01_construction.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_House_01","combat.building","House","world building sprite state: damaged","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_House_01/Building_House_01_damaged.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_House_01","combat.building","House","world building sprite state: destroyed","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_House_01/Building_House_01_destroyed.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_House_01","combat.building","House","UI/build icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Build Drawer, Armory, Rewards, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Building_House_01_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Building_MedicalStation","combat.building","Medical Station","world building sprite state: intact","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_MedicalStation/Building_MedicalStation_intact.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_MedicalStation","combat.building","Medical Station","world building sprite state: construction","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_MedicalStation/Building_MedicalStation_construction.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_MedicalStation","combat.building","Medical Station","world building sprite state: damaged","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_MedicalStation/Building_MedicalStation_damaged.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_MedicalStation","combat.building","Medical Station","world building sprite state: destroyed","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_MedicalStation/Building_MedicalStation_destroyed.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_MedicalStation","combat.building","Medical Station","UI/build icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Build Drawer, Armory, Rewards, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Building_MedicalStation_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"Building_NavalYard","combat.building","Naval Yard","world building sprite state: intact","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_NavalYard/Building_NavalYard_intact.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_NavalYard","combat.building","Naval Yard","world building sprite state: construction","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_NavalYard/Building_NavalYard_construction.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_NavalYard","combat.building","Naval Yard","world building sprite state: damaged","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_NavalYard/Building_NavalYard_damaged.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_NavalYard","combat.building","Naval Yard","world building sprite state: destroyed","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_NavalYard/Building_NavalYard_destroyed.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
"Building_NavalYard","combat.building","Naval Yard","UI/build icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Build Drawer, Armory, Rewards, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Building_NavalYard_Icon.png","missing","not_reviewed","not_started","needsProductionAsset"
"Building_OilPump","combat.building","Oil Pump","world building sprite state: intact","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","tactical gameplay, Build Drawer, Mission objectives","Assets/Game/Art/Generated/CombatCatalog/Buildings/Building_OilPump/Building_OilPump_intact.png","missing","not_reviewed","not_started","Visual rules require intact/damaged/destroyed; user also requested construction state."
